;image_id;face_sunglasses;user_posted_photos;post_graduate;face_mustache;user_followed_by;face_beard;born;eyeglasses;college;female;income;emotion_score;PERMA;high_school;insta_user_id;user_follows
460;370297463_8854187;False;599.0;False;True;177.0;True;1985;False;False;True;45000;0.13496;7;True;8854187;411.0
461;371770912301202620_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.15324;4;False;22180590;115.0
462;372759033005149456_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.18808;9;True;242886474;194.0
463;374573599824668919_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.20082;6;False;289794729;398.0
464;387092086379983580_52590715;False;464.0;False;False;105.0;False;1985;False;True;True;5000;0.1874;7;False;52590715;187.0
465;390102945452691482_246095675;False;544.0;False;True;412.0;True;1992;True;True;True;45000;0.18798;6;False;246095675;461.0
466;391444458186679426_288335200;False;678.0;False;False;1077.0;False;1991;True;True;True;35000;0.23548;7;False;288335200;481.0
467;391562839603160668_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.1838;7;True;3069744;240.0
468;391993096689342633_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.14558;4;True;31736205;201.0
469;397562795816835390_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.16638;4;True;31736205;201.0
470;402112806198499209_30191588;False;72.0;False;False;199.0;False;1993;False;False;False;55000;0.1743;5;True;30191588;191.0
471;403618151786657518_263042348;False;73.0;False;False;316.0;False;1993;True;True;True;25000;0.20362;7;False;263042348;347.0
472;403833222541002279_7410944;False;406.0;False;False;146.0;False;1984;True;True;True;95000;0.15858;5;False;7410944;118.0
473;403883694911776889_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.1752;6;False;289794729;398.0
474;411413952_11520833;True;312.0;False;False;201.0;False;1978;True;False;True;95000;0.13152;7;True;11520833;299.0
475;413155092775648929_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.16622;4;False;22180590;115.0
476;416321095530109719_31736205;False;1052.0;False;True;732.0;True;1989;False;False;True;35000;0.121;4;True;31736205;201.0
477;420523612076975946_288335200;False;678.0;False;False;1077.0;False;1991;False;True;True;35000;0.14112;7;False;288335200;481.0
478;421933687996092963_242494547;False;82.0;False;False;365.0;False;1997;True;False;True;5000;0.16024;5;True;242494547;549.0
479;425033656614181886_31736205;False;1052.0;False;False;732.0;True;1989;False;False;True;35000;0.1411;4;True;31736205;201.0
480;426678948443131571_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.152;9;True;242886474;194.0
481;426942057485372772_242886474;False;260.0;False;False;206.0;False;1993;True;False;True;5000;0.16762;9;True;242886474;194.0
482;428461305327336482_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.13636;4;False;22180590;115.0
483;43625607_2829661;False;124.0;False;False;198.0;False;1980;False;True;True;55000;0.14932;8;False;2829661;288.0
484;436256456995460068_195148027;False;113.0;True;False;394.0;False;1988;False;False;False;75000;0.17828;9;False;195148027;834.0
485;442942275347208527_31736205;True;1052.0;False;True;732.0;True;1989;True;False;True;35000;0.15052;4;True;31736205;201.0
486;443352545315384283_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.22484;6;False;289794729;398.0
487;445906002282640094_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.1731;6;False;25469443;1086.0
488;448818968615578579_289794729;True;820.0;False;False;598.0;False;1990;True;True;True;25000;0.17678;6;False;289794729;398.0
489;453770399597471799_262136545;False;905.0;False;False;192.0;False;1984;False;True;True;45000;0.14832;5;False;262136545;367.0
490;454509750646149577_372088523;False;1312.0;False;False;997.0;False;1981;True;True;True;55000;0.18712;6;False;372088523;816.0
491;455785167131603637_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.18096;6;False;25469443;1086.0
492;458628985640331024_3069744;True;350.0;False;True;311.0;True;1995;True;False;False;125000;0.18456;7;True;3069744;240.0
493;458778193953124926_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.15184;6;False;25469443;1086.0
494;462825426772127756_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.18394;6;False;25469443;1086.0
495;463960428167655690_25469443;True;947.0;False;False;349.0;False;1994;True;True;True;35000;0.19328;6;False;25469443;1086.0
496;467607967739768835_25469443;False;947.0;False;True;349.0;True;1994;False;True;True;35000;0.22238;6;False;25469443;1086.0
497;470354045592605329_372088523;False;1312.0;False;True;997.0;True;1981;True;True;True;55000;0.14102;6;False;372088523;816.0
498;472580808185666087_31736205;False;1052.0;False;True;732.0;True;1989;True;False;True;35000;0.16358;4;True;31736205;201.0
499;479697413531154610_50853245;False;653.0;True;True;328.0;False;1986;False;False;True;75000;0.14072;5;False;50853245;885.0
500;482842512049473949_183242721;False;27.0;False;False;138.0;False;1990;False;True;False;125000;0.18034;7;False;183242721;122.0
501;486453512956886862_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.17404;4;False;22180590;115.0
502;487939272923600922_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.1388;4;True;31736205;201.0
503;488553276079845697_55281515;False;336.0;False;False;206.0;False;1994;True;True;True;35000;0.19668;6;False;55281515;102.0
504;489559491505270992_55281515;False;336.0;False;False;206.0;False;1994;True;True;True;35000;0.2078;6;False;55281515;102.0
505;492254192292232592_1619510;False;2037.0;False;False;364.0;False;1974;False;False;True;45000;0.24528;4;True;1619510;814.0
506;494914629084338822_183823541;False;1344.0;False;False;148.0;True;1977;True;True;True;55000;0.22296;6;False;183823541;180.0
507;497028025905963154_55520631;False;102.0;False;False;106.0;False;1987;True;True;True;45000;0.23324;9;False;55520631;67.0
508;498567444241517726_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.17912;9;True;242886474;194.0
509;499978201017277036_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.16872;4;True;31736205;201.0
510;499992549659387504_3069744;False;350.0;False;True;311.0;True;1995;True;False;False;125000;0.12386;7;True;3069744;240.0
511;504602972773819435_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.14656;7;True;3069744;240.0
512;514201053756517057_289794729;False;820.0;False;False;598.0;True;1990;False;True;True;25000;0.22952;6;False;289794729;398.0
513;514756330447151533_265063047;False;384.0;False;True;389.0;True;1993;True;False;True;85000;0.18502;4;True;265063047;32.0
514;517514965904274839_30837828;False;552.0;False;False;1617.0;False;1989;False;True;False;15000;0.16136;8;False;30837828;1459.0
515;520192035056968221_13745951;False;720.0;False;False;161.0;False;1977;False;True;True;95000;0.32116;7;False;13745951;217.0
516;520615956895928144_48972978;False;210.0;False;False;819.0;False;1992;False;False;True;55000;0.21174;5;True;48972978;210.0
517;521724333870955520_33420910;False;769.0;False;False;271.0;False;1990;True;False;True;85000;0.1318;8;True;33420910;247.0
518;526174114219880128_452851338;False;1207.0;False;False;287.0;False;1988;False;False;True;25000;0.14178;6;True;452851338;611.0
519;526505112232432001_246095675;False;544.0;False;False;412.0;False;1992;False;True;True;45000;0.18368;6;False;246095675;461.0
520;531892861873103964_288335200;False;678.0;False;False;1077.0;False;1991;False;True;True;35000;0.14778;7;False;288335200;481.0
521;535784182254852824_31736205;False;1052.0;False;True;732.0;True;1989;True;False;True;35000;0.18136;4;True;31736205;201.0
522;537118743643754482_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.16048;9;True;242886474;194.0
523;539269169830751680_452851338;False;1207.0;False;False;287.0;False;1988;False;False;True;25000;0.14852;6;True;452851338;611.0
524;539857794619352599_288335200;True;678.0;False;False;1077.0;False;1991;True;True;True;35000;0.17412;7;False;288335200;481.0
525;540441446760135765_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.16052;4;False;22180590;115.0
526;542389452342072194_6734387;False;465.0;False;False;1047.0;False;1992;False;True;True;55000;0.15114;6;False;6734387;888.0
527;544619904077444150_263042348;False;73.0;False;True;316.0;True;1993;True;True;True;25000;0.13608;7;False;263042348;347.0
528;546539876851000827_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.12328;7;True;3069744;240.0
529;551411600176353966_246095675;False;544.0;False;False;412.0;False;1992;False;True;True;45000;0.1333;6;False;246095675;461.0
530;552290386934160201_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.16974;4;True;31736205;201.0
531;554326680362231683_288335200;False;678.0;False;False;1077.0;False;1991;False;True;True;35000;0.14196;7;False;288335200;481.0
532;555657849427361155_1619510;True;2037.0;False;False;364.0;False;1974;True;False;True;45000;0.15598;4;True;1619510;814.0
533;557959880247532235_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.1285;4;True;31736205;201.0
534;558569291499897993_34069800;False;757.0;False;False;456.0;False;1988;False;True;True;85000;0.19202;7;False;34069800;455.0
535;559376976042974179_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.17162;4;True;31736205;201.0
536;562515409229194644_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.15462;7;True;3069744;240.0
537;563163924561274434_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.18338;7;True;3069744;240.0
538;563821473440894692_48972978;False;210.0;False;False;819.0;False;1992;False;False;True;55000;0.20738;5;True;48972978;210.0
539;564650907061658835_288335200;True;678.0;False;False;1077.0;False;1991;True;True;True;35000;0.16104;7;False;288335200;481.0
540;566036345191062038_31736205;False;1052.0;False;False;732.0;False;1989;True;False;True;35000;0.26444;4;True;31736205;201.0
541;566159241326006359_246095675;False;544.0;False;False;412.0;False;1992;False;True;True;45000;0.1629;6;False;246095675;461.0
542;569808570440543820_452851338;True;1207.0;False;True;287.0;True;1988;True;False;True;25000;0.13992;6;True;452851338;611.0
543;573978884816387376_33420910;False;769.0;False;False;271.0;False;1990;False;False;True;85000;0.1304;8;True;33420910;247.0
544;575422986204095743_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.16264;7;True;3069744;240.0
545;578352761776822319_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.1535;4;True;31736205;201.0
546;579733547897202668_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.16682;7;True;3069744;240.0
547;581496509184531323_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.1682;4;True;31736205;201.0
548;584057429265344874_289794729;False;820.0;False;True;598.0;True;1990;False;True;True;25000;0.1129;6;False;289794729;398.0
549;588647026500843417_30837828;False;552.0;False;False;1617.0;False;1989;False;True;False;15000;0.1798;8;False;30837828;1459.0
550;590561834563419671_33420910;False;769.0;False;True;271.0;False;1990;False;False;True;85000;0.22188;8;True;33420910;247.0
551;590994212452963537_190011156;False;371.0;False;False;548.0;False;1989;False;False;True;45000;0.19472;5;True;190011156;422.0
552;593111443376116774_650122500;False;398.0;False;True;133.0;False;1994;False;True;True;5000;0.17046;3;False;650122500;191.0
553;593703749089356076_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.220225;6;False;289794729;398.0
554;594210161409118183_619868570;False;469.0;False;False;612.0;True;1975;False;True;False;35000;0.15474;5;False;619868570;1987.0
555;595108275599648237_288335200;False;678.0;False;False;1077.0;False;1991;False;True;True;35000;0.1868;7;False;288335200;481.0
556;595588376334471821_6734387;True;465.0;False;False;1047.0;False;1992;True;True;True;55000;0.18762;6;False;6734387;888.0
557;597349679084769838_246095675;False;544.0;False;False;412.0;False;1992;True;True;True;45000;0.1894;6;False;246095675;461.0
558;599272690448536348_242494547;False;82.0;False;False;365.0;True;1997;True;False;True;5000;0.16638;5;True;242494547;549.0
559;609551190987332274_183823541;False;1344.0;False;False;148.0;False;1977;False;True;True;55000;0.1521;6;False;183823541;180.0
560;610433021314626929_244047076;False;221.0;False;False;274.0;False;1985;False;True;False;45000;0.1434;7;False;244047076;289.0
561;614791373883304043_289794729;False;820.0;False;True;598.0;True;1990;False;True;True;25000;0.2085;6;False;289794729;398.0
562;615282624093673565_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.2179;4;True;31736205;201.0
563;615392707670040773_55520631;False;102.0;False;False;106.0;False;1987;True;True;True;45000;0.16692;9;False;55520631;67.0
564;615452890455267875_31736205;False;1052.0;False;True;732.0;False;1989;True;False;True;35000;0.25166;4;True;31736205;201.0
565;618233146773203390_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.14076;6;False;289794729;398.0
566;618255222930271174_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.1724;6;False;289794729;398.0
567;618488207818259885_1619510;False;2037.0;False;False;364.0;False;1974;False;False;True;45000;0.19996;4;True;1619510;814.0
568;621943038512149243_52590715;False;464.0;False;False;105.0;False;1985;False;True;True;5000;0.1988;7;False;52590715;187.0
569;624982357716561112_452851338;False;1207.0;False;False;287.0;False;1988;True;False;True;25000;0.11194;6;True;452851338;611.0
570;629214409134384940_288335200;True;678.0;False;False;1077.0;False;1991;True;True;True;35000;0.13718;7;False;288335200;481.0
571;632653756991107536_25469443;False;947.0;False;True;349.0;True;1994;False;True;True;35000;0.13302;6;False;25469443;1086.0
572;635513875543158274_452851338;False;1207.0;False;False;287.0;False;1988;False;False;True;25000;0.17922;6;True;452851338;611.0
573;637742219617014115_246095675;False;544.0;False;False;412.0;True;1992;False;True;True;45000;0.15536;6;False;246095675;461.0
574;639857200119426002_262136545;False;905.0;False;False;192.0;False;1984;True;True;True;45000;0.21322;5;False;262136545;367.0
575;640461032482205141_452851338;False;1207.0;False;True;287.0;True;1988;False;False;True;25000;0.1748;6;True;452851338;611.0
576;644167263663085740_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.1868;4;True;31736205;201.0
577;644517658934939835_18504643;False;27.0;False;False;620.0;False;1996;True;False;True;15000;0.15456;6;True;18504643;464.0
578;649738388361402515_183823541;False;1344.0;False;False;148.0;False;1977;False;True;True;55000;0.12572;6;False;183823541;180.0
579;655097982753102029_31736205;False;1052.0;False;True;732.0;True;1989;False;False;True;35000;0.15376;4;True;31736205;201.0
580;655275199641776645_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.15502;6;False;25469443;1086.0
581;657355180220213350_289794729;False;820.0;False;True;598.0;True;1990;False;True;True;25000;0.17988;6;False;289794729;398.0
582;660918602349881248_288335200;False;678.0;False;False;1077.0;False;1991;False;True;True;35000;0.2448;7;False;288335200;481.0
583;663801331551754609_31736205;False;1052.0;False;True;732.0;True;1989;False;False;True;35000;0.11832;4;True;31736205;201.0
584;666994102239881506_289794729;False;820.0;False;False;598.0;False;1990;False;True;True;25000;0.20024;6;False;289794729;398.0
585;676403768045400037_452851338;False;1207.0;False;False;287.0;True;1988;False;False;True;25000;0.1573;6;True;452851338;611.0
586;676404166982430707_452851338;False;1207.0;False;False;287.0;False;1988;False;False;True;25000;0.12654;6;True;452851338;611.0
587;678428233304018718_48972978;False;210.0;False;False;819.0;False;1992;False;False;True;55000;0.16994;5;True;48972978;210.0
588;678975717019040844_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.17234;4;False;22180590;115.0
589;679834026089214839_25469443;False;947.0;False;True;349.0;False;1994;False;True;True;35000;0.18324;6;False;25469443;1086.0
590;683607049293467418_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.19898;9;True;242886474;194.0
591;684959874807360152_289794729;False;820.0;False;False;598.0;True;1990;False;True;True;25000;0.1639;6;False;289794729;398.0
592;685098054892865496_345248280;False;82.0;False;False;514.0;True;1995;True;False;True;5000;0.1418;7;True;345248280;449.0
593;686270775454816458_183823541;False;1344.0;False;False;148.0;False;1977;False;True;True;55000;0.15524;6;False;183823541;180.0
594;688631761122718546_25469443;False;947.0;False;True;349.0;True;1994;False;True;True;35000;0.1292;6;False;25469443;1086.0
595;692191019090111580_452851338;False;1207.0;False;False;287.0;False;1988;False;False;True;25000;0.15374;6;True;452851338;611.0
596;695967983436395241_25469443;False;947.0;False;False;349.0;False;1994;True;True;True;35000;0.12786;6;False;25469443;1086.0
597;696700715464736588_22180590;False;1365.0;False;False;890.0;False;1994;True;True;True;45000;0.2034;4;False;22180590;115.0
598;700820562511229535_25469443;False;947.0;False;True;349.0;True;1994;True;True;True;35000;0.1292;6;False;25469443;1086.0
599;702929856053439840_452851338;False;1207.0;False;False;287.0;True;1988;True;False;True;25000;0.1514;6;True;452851338;611.0
600;707257292709785665_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.16238;6;False;25469443;1086.0
601;707257764552208465_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.13698;6;False;25469443;1086.0
602;707987208381953359_244047076;False;221.0;False;True;274.0;True;1985;True;True;False;45000;0.10768;7;False;244047076;289.0
603;708876231085854175_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.17078;9;True;242886474;194.0
604;714786706573960239_288335200;False;678.0;False;False;1077.0;False;1991;False;True;True;35000;0.1784;7;False;288335200;481.0
605;715362546740562972_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.16576;9;True;242886474;194.0
606;715372955744800005_242886474;False;260.0;False;True;206.0;True;1993;False;False;True;5000;0.16382;9;True;242886474;194.0
607;716265587382822339_3069744;False;350.0;False;False;311.0;False;1995;False;False;False;125000;0.1408;7;True;3069744;240.0
608;719895412225495444_276232195;False;427.0;False;False;1199.0;False;1994;False;True;False;35000;0.1648;8;False;276232195;337.0
609;720719085695726803_143763900;False;772.0;False;True;456.0;True;1992;False;False;True;65000;0.1388;8;True;143763900;190.0
610;720974918942539354_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.18524;4;False;22180590;115.0
611;721933875931470315_183823541;False;1344.0;False;False;148.0;False;1977;False;True;True;55000;0.13346;6;False;183823541;180.0
612;722106303901749292_276232195;False;427.0;False;False;1199.0;True;1994;True;True;False;35000;0.16964;8;False;276232195;337.0
613;724191291833819567_265063047;False;384.0;False;False;389.0;False;1993;False;False;True;85000;0.15446;4;True;265063047;32.0
614;724194595638284736_242494547;False;82.0;False;False;365.0;False;1997;False;False;True;5000;0.13954;5;True;242494547;549.0
615;729047009679582485_288335200;False;678.0;False;False;1077.0;False;1991;False;True;True;35000;0.14234;7;False;288335200;481.0
616;731219633168113393_46329534;False;503.0;False;True;322.0;False;1991;False;False;True;25000;0.18006;4;True;46329534;559.0
617;732152318894514905_265063047;False;384.0;False;False;389.0;False;1993;False;False;True;85000;0.1757;4;True;265063047;32.0
618;739270710983824125_246095675;False;544.0;False;False;412.0;False;1992;False;True;True;45000;0.18806;6;False;246095675;461.0
619;739472758610235441_246095675;False;544.0;False;False;412.0;False;1992;False;True;True;45000;0.20212;6;False;246095675;461.0
620;742335600128258447_25469443;False;947.0;False;False;349.0;False;1994;True;True;True;35000;0.14624;6;False;25469443;1086.0
621;744268850762550620_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.20516;9;True;242886474;194.0
622;747433238762713722_25469443;False;947.0;False;False;349.0;False;1994;True;True;True;35000;0.25154;6;False;25469443;1086.0
623;756794646309854082_183823541;False;1344.0;False;True;148.0;True;1977;True;True;True;55000;0.15578;6;False;183823541;180.0
624;762563395979941488_1223036636;False;48.0;False;False;169.0;False;1984;True;True;True;125000;0.19004;8;False;1223036636;159.0
625;763992098432185338_8854187;False;599.0;False;True;177.0;True;1985;True;False;True;45000;0.15428;7;True;8854187;411.0
626;765536435961129999_452851338;False;1207.0;False;False;287.0;False;1988;False;False;True;25000;0.14458;6;True;452851338;611.0
627;768195856570046759_2829661;True;124.0;False;True;198.0;True;1980;True;True;True;55000;0.15742;8;False;2829661;288.0
628;769728188946743085_1619510;False;2037.0;False;False;364.0;False;1974;True;False;True;45000;0.14736;4;True;1619510;814.0
629;770602978361137280_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.20932;4;True;31736205;201.0
630;772501217624919170_242886474;False;260.0;False;True;206.0;True;1993;False;False;True;5000;0.15684;9;True;242886474;194.0
631;773400532522031321_31736205;False;1052.0;False;False;732.0;True;1989;False;False;True;35000;0.20108;4;True;31736205;201.0
632;774867049046530818_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.17098;4;True;31736205;201.0
633;776882908752750479_481709584;False;178.0;False;True;328.0;True;1997;False;False;True;15000;0.16048;9;True;481709584;432.0
634;776929208164656178_481709584;False;178.0;False;False;328.0;False;1997;False;False;True;15000;0.14164;9;True;481709584;432.0
635;777203684717076709_265063047;False;384.0;False;False;389.0;False;1993;False;False;True;85000;0.19536;4;True;265063047;32.0
636;778589686096648694_31736205;False;1052.0;False;True;732.0;False;1989;False;False;True;35000;0.14682;4;True;31736205;201.0
637;781506377300775087_372088523;False;1312.0;False;True;997.0;True;1981;True;True;True;55000;0.11982;6;False;372088523;816.0
638;785453723373727990_1308763259;False;63.0;False;False;363.0;False;1991;True;True;True;55000;0.14268;6;False;1308763259;808.0
639;787223992893062907_33420910;False;769.0;False;True;271.0;True;1990;False;False;True;85000;0.18136;8;True;33420910;247.0
640;787601430126503449_481709584;False;178.0;False;False;328.0;False;1997;False;False;True;15000;0.16334;9;True;481709584;432.0
641;789754900363591122_143854846;False;744.0;False;False;260.0;True;1987;True;True;True;35000;0.18346;8;False;143854846;794.0
642;791592506832246419_30191588;False;72.0;False;False;199.0;False;1993;False;False;False;55000;0.24828;5;True;30191588;191.0
643;792412267326972451_265063047;False;384.0;False;False;389.0;False;1993;False;False;True;85000;0.26434;4;True;265063047;32.0
644;794650863463256408_195148027;False;113.0;True;False;394.0;False;1988;False;False;False;75000;0.2199;9;False;195148027;834.0
645;797464370532889844_263042348;False;73.0;False;False;316.0;True;1993;False;True;True;25000;0.13108;7;False;263042348;347.0
646;802494024766380900_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.1905;4;True;31736205;201.0
647;809087376678690904_265063047;False;384.0;False;False;389.0;False;1993;True;False;True;85000;0.18014;4;True;265063047;32.0
648;809419408049377026_242886474;False;260.0;False;False;206.0;False;1993;False;False;True;5000;0.17606;9;True;242886474;194.0
649;810205143730287894_143763900;True;772.0;False;False;456.0;False;1992;False;False;True;65000;0.16964;8;True;143763900;190.0
650;819355382844290466_143763900;False;772.0;False;True;456.0;True;1992;False;False;True;65000;0.16778;8;True;143763900;190.0
651;828508184675227635_190011156;False;371.0;False;False;548.0;False;1989;False;False;True;45000;0.16726;5;True;190011156;422.0
652;829332836065776530_6734387;False;465.0;False;False;1047.0;False;1992;False;True;True;55000;0.20068;6;False;6734387;888.0
653;829342720762114040_452851338;True;1207.0;False;False;287.0;False;1988;True;False;True;25000;0.17562;6;True;452851338;611.0
654;830103665020365045_289794729;False;820.0;False;True;598.0;True;1990;False;True;True;25000;0.1981;6;False;289794729;398.0
655;831035161088769873_33420910;False;769.0;False;False;271.0;False;1990;False;False;True;85000;0.17764;8;True;33420910;247.0
656;834276892448978661_143763900;False;772.0;False;True;456.0;True;1992;False;False;True;65000;0.21138;8;True;143763900;190.0
657;839281160826083968_183823541;False;1344.0;False;False;148.0;False;1977;False;True;True;55000;0.19652;6;False;183823541;180.0
658;839304339020117920_143763900;False;772.0;False;False;456.0;False;1992;False;False;True;65000;0.2237;8;True;143763900;190.0
659;840962086217636638_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.14506;4;True;31736205;201.0
660;844260530264456211_143854846;True;744.0;False;False;260.0;False;1987;False;True;True;35000;0.14462;8;False;143854846;794.0
661;844356266477025029_143763900;False;772.0;False;False;456.0;False;1992;False;False;True;65000;0.18694;8;True;143763900;190.0
662;848237236235458575_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.12854;4;True;31736205;201.0
663;849956952684725913_588452400;False;312.0;False;False;196.0;False;1990;True;True;True;25000;0.17182;9;False;588452400;233.0
664;855272499356352430_143854846;True;744.0;False;False;260.0;False;1987;True;True;True;35000;0.1399;8;False;143854846;794.0
665;855454211978221878_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.15142;4;True;31736205;201.0
666;863332728634668935_143763900;False;772.0;False;True;456.0;True;1992;False;False;True;65000;0.18218;8;True;143763900;190.0
667;864015670610907151_276232195;False;427.0;False;True;1199.0;True;1994;True;True;False;35000;0.16578;8;False;276232195;337.0
668;869679205362601334_48972978;False;210.0;False;False;819.0;False;1992;False;False;True;55000;0.1544;5;True;48972978;210.0
669;869753842877396684_143763900;False;772.0;False;False;456.0;False;1992;False;False;True;65000;0.15576;8;True;143763900;190.0
670;871067537008999566_143854846;False;744.0;False;False;260.0;False;1987;False;True;True;35000;0.1556;8;False;143854846;794.0
671;874330207736432732_1508580385;False;178.0;False;False;56.0;False;1986;False;False;True;45000;0.16192;7;True;1508580385;47.0
672;879034193091665151_1600397470;False;448.0;True;False;469.0;False;1989;False;False;False;25000;0.12034;9;False;1600397470;125.0
673;885709174497014371_1308763259;False;63.0;False;False;363.0;False;1991;False;True;True;55000;0.19928;6;False;1308763259;808.0
674;887772270499650491_31736205;False;1052.0;False;True;732.0;True;1989;False;False;True;35000;0.1158;4;True;31736205;201.0
675;888148353911976895_25469443;False;947.0;False;False;349.0;False;1994;False;True;True;35000;0.13738;6;False;25469443;1086.0
676;890897497823292184_275510681;False;51.0;False;False;2292.0;False;1994;False;True;True;95000;0.12256;6;False;275510681;290.0
677;891508072735235623_46329534;False;503.0;False;False;322.0;False;1991;False;False;True;25000;0.19112;4;True;46329534;559.0
678;895423483318065747_183823541;False;1344.0;False;False;148.0;False;1977;False;True;True;55000;0.16848;6;False;183823541;180.0
679;898882100616209175_265063047;False;384.0;False;False;389.0;False;1993;False;False;True;85000;0.25908;4;True;265063047;32.0
680;902345314939150655_265063047;False;384.0;False;False;389.0;False;1993;False;False;True;85000;0.17326;4;True;265063047;32.0
681;902924195267690125_22180590;False;1365.0;False;False;890.0;False;1994;False;True;True;45000;0.10954;4;False;22180590;115.0
682;904409067878222760_1508580385;True;178.0;False;False;56.0;False;1986;False;False;True;45000;0.19734;7;True;1508580385;47.0
683;904709043721138082_452851338;False;1207.0;False;False;287.0;False;1988;True;False;True;25000;0.14884;6;True;452851338;611.0
684;907454736789678249_262136545;False;905.0;False;False;192.0;False;1984;True;True;True;45000;0.17864;5;False;262136545;367.0
685;910048548398472420_1600397470;False;448.0;True;False;469.0;False;1989;False;False;False;25000;0.15104;9;False;1600397470;125.0
686;918132977183427283_1414011473;False;100.0;False;False;185.0;False;1983;False;True;False;25000;0.16618;8;False;1414011473;529.0
687;920637304006410190_1619510;False;2037.0;False;False;364.0;False;1974;True;False;True;45000;0.16124;4;True;1619510;814.0
688;921354348888827865_481709584;False;178.0;False;False;328.0;False;1997;False;False;True;15000;0.15176;9;True;481709584;432.0
689;923495637068208208_31736205;False;1052.0;False;False;732.0;False;1989;False;False;True;35000;0.17566;4;True;31736205;201.0
690;929972341410079727_265063047;False;384.0;False;True;389.0;False;1993;False;False;True;85000;0.16452;4;True;265063047;32.0
691;932866879497604901_48972978;False;210.0;False;False;819.0;False;1992;True;False;True;55000;0.12248;5;True;48972978;210.0
692;936369324268116217_31736205;False;1052.0;False;True;732.0;True;1989;False;False;True;35000;0.18014;4;True;31736205;201.0
693;940034711496258276_25469443;False;947.0;False;True;349.0;True;1994;False;True;True;35000;0.13328;6;False;25469443;1086.0
694;940911520333879543_31736205;False;1052.0;False;True;732.0;True;1989;True;False;True;35000;0.16024;4;True;31736205;201.0
695;942214870171013304_276232195;False;427.0;False;False;1199.0;False;1994;False;True;False;35000;0.18784;8;False;276232195;337.0
696;942999190732362015_1708321363;False;103.0;False;False;284.0;False;1959;False;True;True;55000;0.24824;6;False;1708321363;376.0
